,Electricity_HH1
312,0.03738454619741103
313,0.040410606041754164
314,0.044873240986616596
315,0.04419742448829997
316,0.039365200900028686
317,0.04348395663699402
318,0.049365958618204836
319,0.042332079644988925
320,0.0494420023026658
321,0.042651826413897934
322,0.046849866141883724
323,0.0507274328222395
324,0.011417815789060749
325,0.0075282564622442295
326,0.007893121503391528
327,0.007670528805560399
328,0.007217578795414974
329,0.007956276579298
330,0.007407745872066813
331,0.007340124947829032
332,0.007648712810533559
333,0.0076702861488389135
334,0.008755140028646366
335,0.008679465236741409
336,0.008819946301281311
337,0.00813258744825284
338,0.00899034737403369
339,0.009293856096597117
340,0.008473801651007693
341,0.007553436889135757
342,0.007934351856887014
343,0.00734083229104218
344,0.0069405766549534694
345,0.007773378603510869
346,0.007000691752061233
347,0.006615837280315432
348,0.007984669569019123
349,0.009078840671503313
350,0.008880618992440468
351,0.008536990516718983
352,0.008998778693611157
353,0.008920687138381888
354,0.008178530267068624
355,0.009340198444246104
356,0.008968510153122201
357,0.008652867626105511
358,0.008120336441845464
359,0.0071736282656604325
360,0.007036459327825875
361,0.006846858448700305
362,0.0075040224044394055
363,0.007949617952968677
364,0.009990063542013502
365,0.009373782097555955
366,0.008708153185970943
367,0.008942775856434914
368,0.008450571006406346
369,0.008263062480457793
370,0.008705424070280784
371,0.007950696053714266
372,0.00750350520735485
373,0.007871698821959962
374,0.0071911036735803945
375,0.00787121437994412
376,0.024620553861906497
377,0.07475132271594626
378,0.0810281870034837
379,0.08003370118344731
380,0.06631496875897991
381,0.05256498444068794
382,0.014500760489061416
383,0.015641324859718798
384,0.015031919776972744
385,0.01572033490605434
386,0.015102222456939048
387,0.015015047005851786
388,0.015070997129909188
389,0.015186139946247242
390,0.015512113156534009
391,0.016116441296061344
392,0.01185446841029503
393,0.012565107824102691
394,0.013475782599438825
395,0.024779120106166348
396,0.03533674325099277
397,0.034437032109672555
398,0.033948317039848804
399,0.03303336569860674
400,0.032638946668662135
401,0.021762437861122037
402,0.021447455053708573
403,0.020254601690476493
404,0.020734303466096747
405,0.020274552485389116
406,0.011097874693315973
407,0.011312055233103148
408,0.011036712133055187
409,0.010190485315156024
410,0.009923910734758932
411,0.009552316228652307
412,0.007188671801868848
413,0.006722569892136148
414,0.007040349807069105
415,0.0066486265056686636
416,0.006802007956092343
417,0.0066410399743375296
418,0.0066832093792768225
419,0.007048031881111034
420,0.006835294439065455
421,0.006929115861177048
422,0.006458222728238948
423,0.008551586581588425
424,0.008520836418860865
425,0.008348152124011361
426,0.008911837282987722
427,0.008363540467454363
428,0.008292880086603612
429,0.008953546947361219
430,0.0066486966762020405
431,0.006547108448219488
432,0.007069580986793551
433,0.006748265084907976
434,0.006809028995687615
435,0.007239633597334752
436,0.0069728208342904035
437,0.00667456061475128
438,0.006472048698129345
439,0.006778666068355806
440,0.0066080196430701645
441,0.0069963585150289755
442,0.006980757591333637
443,0.007348677286454979
444,0.007149566009556194
445,0.007302611049886058
446,0.0067784144918914884
447,0.0065228962791088
448,0.007216204236991434
449,0.006474164177360053
450,0.007152082243623475
451,0.006777311212339663
452,0.006428948091663395
453,0.0072285665657057675
454,0.010282836881601032
455,0.009847196706553728
456,0.009808151758902778
457,0.009905398216226359
458,0.0102952793187649
459,0.010229009755651153
460,0.008397057334484618
461,0.008388248229446595
462,0.007007410484760722
463,0.006430487318373764
464,0.00654327437934004
465,0.007204618076093629
466,0.006718347741390298
467,0.007019290759780161
468,0.00665995733288652
469,0.006712843547223529
470,0.006881887114497172
471,0.007484777221887259
472,0.0027900840651600986
473,0.0029310773473684554
474,0.003021715470384778
475,0.0029492956669941455
476,0.0030783998454011483
477,0.0028891403218935918
478,0.00288072912460023
479,0.0029208774446672745
480,0.0027330963049762734
481,0.0028287881632015816
482,0.0029921988026820998
483,0.002843132658811149
484,0.004394781910404365
485,0.004554493426630894
486,0.004501024250492571
487,0.004467049708005202
488,0.00437349748237717
489,0.0044015659456840325
490,0.004208564488084843
491,0.002743264430684811
492,0.0027503736450661307
493,0.0029034999155859577
494,0.0029592119076327656
495,0.00306357416784906
496,0.0029304090425586854
497,0.002756157112036755
498,0.002919476942739113
499,0.0026537354891501314
500,0.002920164831099563
501,0.0027883143290892572
502,0.0028788994601295055
503,0.003411282011945534
504,0.004363348328626938
505,0.004082709766952789
506,0.004100472965798809
507,0.004021012643375765
508,0.004079477061469505
509,0.004195293541249936
510,0.004203494245042915
511,0.00409907475084127
512,0.0034441582178582303
513,0.0028817756730457546
514,0.0028293355373933578
515,0.0037354509932616587
516,0.004620857068679537
517,0.004567427099243987
518,0.004435699155097623
519,0.004243416754836928
520,0.0044275385874909465
521,0.0035252219914868256
522,0.0035946841431749874
523,0.0026546185883472434
524,0.0027811477841747875
525,0.003010568675543254
526,0.0028353324218022826
527,0.002820310081240623
528,0.0028518547344814336
529,0.003079784853483151
530,0.0026843629545174694
531,0.0026951478576941602
532,0.002889434606729679
533,0.002583516360332989
534,0.002895807166809093
535,0.002836211349334249
536,0.0029673456246306048
537,0.0027919165664647342
538,0.0029188316313796085
539,0.0028567719759921375
540,0.002944776852581929
541,0.002851613507099994
542,0.0027943461288689403
543,0.0028725543350792155
544,0.0029776428107231795
545,0.0027878655476512065
546,0.003589731859244154
547,0.00467159921471542
548,0.004695292296414131
549,0.0044829670107115775
550,0.004255623532922664
551,0.004421435570006171
552,0.0042323561396522096
553,0.003405947143910726
554,0.0027662867751944214
555,0.0028914618047005593
556,0.002977483244191778
557,0.002981038968514273
558,0.0030516368657749543
559,0.004254605440795239
560,0.0041719171410661135
561,0.004133951351622312
562,0.004083780909005683
563,0.004116517253757626
564,0.004220228239455536
565,0.00416621901828686
566,0.0032476623635981617
567,0.0027221219125114393
568,0.0028012137927393636
569,0.0028849690391207256
570,0.0028810044549326262
571,0.002831754972917617
572,0.0028162763188739545
573,0.0027406519874248834
574,0.002939297461203453
575,0.0028789445508781825
576,0.0029958152477280826
577,0.0027833876415676406
578,0.003580964264196636
579,0.00466270240690462
580,0.004596837853932155
581,0.004358157960380348
582,0.00430031751221528
583,0.0043250120880388866
584,0.0043524332025929565
585,0.0035266224651448403
586,0.002652726920692505
587,0.002817929310587829
588,0.00284651196809453
589,0.0028834954918267315
590,0.0028486620806704513
591,0.0028764723258615354
592,0.0027778784123939
593,0.0028981737627328304
594,0.002814902297703195
595,0.002944709462730125
596,0.002880105780936074
597,0.0027258446237713686
598,0.003699578647722279
599,0.004059205876254603
600,0.0039466636848287506
601,0.0035337722372873266
602,0.004013107254322638
603,0.003708036524455135
604,0.004297227472979999
605,0.003748250867643579
606,0.004423834131184623
607,0.004015991322516494
608,0.004465967655818319
609,0.004120157514142077
610,0.005804433129796035
611,0.007316643942272751
612,0.007009769292862471
613,0.006812336713504795
614,0.0068249843911730185
615,0.006860252187127682
616,0.006935705387134061
617,0.005469961690325892
618,0.00431124294230215
619,0.004147855653840173
620,0.0041885875887840525
621,0.0039485931475833624
622,0.004119646691362485
623,0.004219280124945932
624,0.004235583913657858
625,0.004138704162672394
626,0.004255618029126935
627,0.004242511370456493
628,0.004150375920724096
629,0.004061737495737211
630,0.003933543828374727
631,0.00429929958257628
632,0.004007708694678011
633,0.0040276337409099056
634,0.003919299525162704
635,0.004392412603447051
636,0.004235681660953409
637,0.004406099462110128
638,0.004390086258546953
639,0.004063933744078656
640,0.004440651614707033
641,0.004215181036956371
642,0.004989282614872697
643,0.006157510506012949
644,0.005748757490092178
645,0.006054731882943463
646,0.005728633737617047
647,0.005873601649890093
648,0.005774284239006135
649,0.004614985088148173
650,0.004313833197806058
651,0.0037990384652575727
652,0.004351832289221728
653,0.004400073696457982
654,0.0040358922873952935
655,0.004180009054329383
656,0.004222661834568296
657,0.004209338514618892
658,0.003957123978818469
659,0.004366017524977809
660,0.005581686173171076
661,0.005199782347277721
662,0.005442626164906676
663,0.00537640545317398
664,0.005706919973868651
665,0.005927107531169638
666,0.00547466804602304
667,0.005145111071442331
668,0.004631395479768455
669,0.004235033651139112
670,0.004476468496165267
671,0.004190066955289413
672,0.004585346397652101
673,0.004044867935105565
674,0.004581016214900941
675,0.004567258627440528
676,0.005831338257240405
677,0.0058753246204455
678,0.005636303937146965
679,0.005416680671156769
680,0.005596283655810384
681,0.005639266454802545
682,0.004821321451476904
683,0.004159807662088679
684,0.004239639107602299
685,0.0042848038072029635
686,0.004132324478734547
687,0.004262913964177529
688,0.004364605656775874
689,0.004229314131998662
690,0.004009795458443072
691,0.004036093658285862
692,0.0042196632881454955
693,0.00425715895970623
694,0.004236866204385767
695,0.003977328255289196
696,0.0037454545099957067
697,0.004370192585008388
698,0.003979188843324244
699,0.004297384649542066
700,0.004184831834795982
701,0.0043054995945595465
702,0.004233807502243494
703,0.0041169412842486566
704,0.00423533215469284
705,0.004308484644614864
706,0.0045042465842691694
707,0.003988429548257873
708,0.004059366188721378
709,0.005939907103145067
710,0.006547811413868
711,0.006913858626409701
712,0.006802899572158996
713,0.006865190380252836
714,0.007024496115206031
715,0.006476392545504163
716,0.005342083761154361
717,0.0048181400787083726
718,0.004045682689540413
719,0.004222924657287073
720,0.00422187305155997
721,0.004236791902483093
722,0.004151709669679511
723,0.00424502043422252
724,0.004177415745147528
725,0.0040254743378713926
726,0.003446884082582185
727,0.003966305758059278
728,0.003847592599957504
729,0.004031862258512343
730,0.004044920311272493
731,0.0043758751354306975
732,0.004137335244051613
733,0.004381551613327215
734,0.004012714304836683
735,0.004184876480959685
736,0.004430028657884989
737,0.004162725179240319
738,0.004533484770852679
739,0.0042793249363339515
740,0.004141916874350055
741,0.003977698864599
742,0.005364527225716566
743,0.005687617175213877
744,0.005669944079169774
745,0.005769201822829195
746,0.005623576615864705
747,0.0054418779749488486
748,0.005492086796343283
749,0.004427899239225256
750,0.00408270073991525
751,0.004201183399054031
752,0.0040346938682643795
753,0.0042052364347368336
754,0.004086157028588553
755,0.00403299995444057
756,0.004096571350168037
757,0.004136024379569947
758,0.005495820520550496
759,0.00538217789355959
760,0.005328249430192472
761,0.005491581736545575
762,0.0054399209687559895
763,0.00571689354367005
764,0.005242309392894106
765,0.005578159525429918
766,0.003934385692742799
767,0.004100483220047307
768,0.0040345007875528536
769,0.004152648411074712
770,0.0042460652104353265
771,0.004005107769740163
772,0.0042435729110798445
773,0.004246972906595728
774,0.004085852822203767
775,0.004170207628783603
776,0.005910231288695783
777,0.005693684585293077
778,0.0057715785837735845
779,0.005757632002031056
780,0.005709450117955041
781,0.005709578300661596
782,0.004112089714974982
783,0.004077304154142128
784,0.003963677430793949
785,0.003906801934276059
786,0.004070771945413877
787,0.003943918804299222
788,0.004239147928751233
789,0.004059114056746371
790,0.004245123442762573
791,0.0039591604896806465
792,0.004095835424988394
793,0.004261688795634202
794,0.004690284716611072
795,0.004510334709656015
796,0.00427695599678363
797,0.004118037390399444
798,0.0036010492337723962
799,0.004145673687092823
800,0.004338963397166568
801,0.004297038450763623
802,0.004245125926131197
803,0.004793925394226294
804,0.005655648092410927
805,0.005381410209248269
806,0.0055326980237358605
807,0.005547398128469714
808,0.005231067071638663
809,0.0053600696845146545
810,0.0065715043715073185
811,0.006458522439518929
812,0.005784728422307726
813,0.0056952545480187106
814,0.005552442801181429
815,0.0060465469505713585
816,0.004022851817556432
817,0.00440799160618194
818,0.004447671589698586
819,0.004121535550954491
820,0.0038546708613478873
821,0.004121147440907091
822,0.004352674696196238
823,0.004130849828620661
824,0.004077464204795392
825,0.0042609868373821025
826,0.00420992777310004
827,0.0038821582254285575
828,0.004586851575738304
829,0.004030477754531908
830,0.004062300350930114
831,0.004222046272961006
832,0.003966093413522761
833,0.004196202710669397
834,0.00433232705938512
835,0.004346229367007313
836,0.004463565918356303
837,0.003094683337195125
838,0.003088773157954116
839,0.00316803478077266
840,0.0031219216126500203
841,0.0031419790943829355
842,0.003012544274829515
843,0.003102347712993579
844,0.003162116661372196
845,0.00495371678541903
846,0.004751143774098503
847,0.004803842277870909
848,0.004562235158803831
849,0.004750775676703912
850,0.004112888397421019
851,0.002874557766618238
852,0.00316264198352281
853,0.0036516590554218835
854,0.003763511178137722
855,0.003826384138737603
856,0.003766384875379484
857,0.004588355199779515
858,0.005453530036145969
859,0.005472367046097063
860,0.005783934928738099
861,0.005390676008969042
862,0.005372463578638227
863,0.005576085255557661
864,0.00904328751925451
865,0.009204410695035973
866,0.008304052503609402
867,0.007689861680800045
868,0.007948029842529555
869,0.007511912667094678
870,0.007705436777886061
871,0.007668803136469081
872,0.00787365038251662
873,0.007823824810206909
874,0.007814850132522795
875,0.008027542905030586
876,0.007974458290955208
877,0.007873287381287848
878,0.007647328477992341
879,0.009091061064715734
880,0.009371313894409015
881,0.00944466239287874
882,0.009214187712354166
883,0.00964847766379316
884,0.009353661442061768
885,0.008110770141802729
886,0.007663890945233039
887,0.007834307203039636
888,0.007855801679003061
889,0.007556477597331807
890,0.007976848160785761
891,0.00822276295467144
892,0.007688719122590855
893,0.00766702206247733
894,0.008009953843570302
895,0.008050013463604656
896,0.0077045550429727504
897,0.007818902333003554
898,0.007750854183764798
899,0.007730040112495852
900,0.007906317021912102
901,0.007787930478230262
902,0.007794743265978581
903,0.00799159564386442
904,0.0078538747290149
905,0.008007033666361681
906,0.0078096933380840125
907,0.007775178180812421
908,0.008004295876861217
909,0.007436816966967923
910,0.007649923575635624
911,0.00810433219820401
912,0.00960817557409843
913,0.010286116011771216
914,0.010886296780620534
915,0.010678986915945446
916,0.01073998935944085
917,0.010607278301886793
918,0.010512808593978747
919,0.010064781008687662
920,0.007987983066971974
921,0.007827526692201695
922,0.007910520727412442
923,0.007768776428226922
924,0.007989020972806406
925,0.007883912256224304
926,0.0077182597455908745
927,0.007733075770411082
928,0.007940459340778352
929,0.007712747885275017
930,0.007982219820187325
931,0.007774716692902481
932,0.00756357478669879
933,0.007760650755426399
934,0.007863187096477783
935,0.007473854279642274
936,0.0076404949250290085
937,0.007607575384744841
938,0.00804805346893829
939,0.007612396765978087
940,0.00783369604496263
941,0.007969738751249499
942,0.008007383701363219
943,0.008020290496261134
944,0.007832841107116316
945,0.0076415254629111145
946,0.007948343095405586
947,0.008434723531477032
948,0.008631598003160261
949,0.009820786685751062
950,0.009497961880639219
951,0.009328173597850695
952,0.009214750514908752
953,0.009557872744027595
954,0.008464304733335384
955,0.00782487819916608
956,0.007950888991196172
957,0.007528400897423517
958,0.007869494907846126
959,0.007745622648818551
960,0.007460863666105549
961,0.007582894084431456
962,0.008245478316266567
963,0.009209508149062134
964,0.008950548388678916
965,0.00900355161269105
966,0.009414280816822395
967,0.009169719557065338
968,0.00899259212099861
969,0.009280324754115596
970,0.009088081715387728
971,0.009046731672561686
972,0.008155210659546296
973,0.007838445563544811
974,0.007784270146629714
975,0.007613036482591385
976,0.007712325218131039
977,0.007822449424533555
978,0.007616780119750475
979,0.007743385073113406
980,0.008042762023249094
981,0.00799325870041974
982,0.007743232406858579
983,0.00775367465297744
984,0.009810155874215534
985,0.009643832531996719
986,0.009124858653917399
987,0.009242536155613107
988,0.009264896046833377
989,0.008729996616629815
990,0.00768612072830394
991,0.007869125642115147
992,0.007751586520806265
993,0.007970381194822646
994,0.007790728028010204
995,0.007823772121229516
996,0.007853488225663601
997,0.007530489452172732
998,0.007561408510846853
999,0.007587421864442257
1000,0.007777956331007747
1001,0.007602537101769016
1002,0.007904777998363734
1003,0.007862777074395862
1004,0.007783932023423639
1005,0.0077278966401724495
1006,0.007898554044917723
1007,0.007581691531115161
1008,0.007960076129984677
1009,0.008018445438103585
1010,0.007884820197887879
1011,0.0077584717698905535
1012,0.008133307374642506
1013,0.007989652343516137
1014,0.007638590093633659
1015,0.008026272417461499
1016,0.007637497568950066
1017,0.007828819781954145
1018,0.0079752084184482
1019,0.009769262625660514
1020,0.009925753054276587
1021,0.01092322347552008
1022,0.010685488088538739
1023,0.012551048072981375
1024,0.01108015263885607
1025,0.011254157581950102
1026,0.013668234426945454
1027,0.010920002631553743
1028,0.008078962277001823
1029,0.008582415683075021
1030,0.007693731727202734
1031,0.007851820634919607
1032,0.009278958166113412
1033,0.007667095360329816
1034,0.008214278651334218
1035,0.009682882128982499
1036,0.007583934459477054
1037,0.007956965060218125
1038,0.007650297270612402
1039,0.007940122452877495
1040,0.007815475227726673
1041,0.008141314948681058
1042,0.007803076574487369
1043,0.007843152923037286
1044,0.007857091448415201
1045,0.007802477667864724
1046,0.007688279821842053
1047,0.007784622908592199
1048,0.008030088585244516
1049,0.00781033370235689
1050,0.007814131996880804
1051,0.007758068135733316
1052,0.007995911071046247
1053,0.0078335232032174
1054,0.007775058985721001
1055,0.009796400596806877
1056,0.009199238326206555
1057,0.009467686519959917
1058,0.009570890017699006
1059,0.009522015928757885
1060,0.008379778275722026
1061,0.008550608906005093
1062,0.007689679667124961
1063,0.00788574316839071
1064,0.00796119838450969
1065,0.00781732090956742
1066,0.008040718528760728
1067,0.008014951894006101
1068,0.007779053089479953
1069,0.008041850010049926
1070,0.0075052505346179235
1071,0.007950427221523827
1072,0.007933286904949658
1073,0.00782004153683855
1074,0.007914789569559388
1075,0.007497429322449923
1076,0.009296387656638502
1077,0.009360233673309296
1078,0.009185553691433092
1079,0.009229784896211308
1080,0.009268781249589193
1081,0.009049243438720404
1082,0.00925686293902263
1083,0.00905302549127919
1084,0.009236207163931923
1085,0.00786368740764504
1086,0.007745676103240793
1087,0.00806311594749922
1088,0.0078827749096319
1089,0.008351411727661738
1090,0.009475109465422479
1091,0.009497469724410231
1092,0.009508633785449468
1093,0.009133593674948101
1094,0.009097881421597235
1095,0.008470151407090822
1096,0.008328789271012523
1097,0.007887901348313724
1098,0.007888220621390168
1099,0.007951846381916799
1100,0.007732327387281122
1101,0.007923817489739254
1102,0.007675316190877093
1103,0.008049185412591482
1104,0.008021844943631501
1105,0.007685383285807564
1106,0.007964045960061105
1107,0.007909914603950725
1108,0.007508815119255541
1109,0.007669866917283633
1110,0.00776626559643246
1111,0.007824701737844305
1112,0.007588538027448253
1113,0.007823953763717377
1114,0.007906838734396406
1115,0.007724055528857832
1116,0.007985657826225024
1117,0.007823516398789757
1118,0.007724190122466867
1119,0.008067713526816804
1120,0.007798115249109573
1121,0.0079060510305041
1122,0.007967141254978485
1123,0.008182169264500593
1124,0.007985632501919237
1125,0.009444521597913381
1126,0.009480326821696996
1127,0.009672062078494963
1128,0.009242211174991405
1129,0.009634219866468053
1130,0.010630470617385045
1131,0.010428602500260556
1132,0.009225487959232094
1133,0.009133784032460585
1134,0.009056674021226578
1135,0.009200034254643524
1136,0.0093642270483182
1137,0.009343347528424242
1138,0.009175423156943453
1139,0.008502501342567395
1140,0.00782552005047687
1141,0.007968171838102833
1142,0.00767010861326618
1143,0.007790112510809777
1144,0.007922476710983032
1145,0.007882646693661073
1146,0.007950715819047974
1147,0.007992829773450366
1148,0.007836086128624024
1149,0.007904284919538481
1150,0.007902334581574182
1151,0.0077618583427677395
1152,0.007971995427298626
1153,0.007934278836463993
1154,0.007813536993989336
1155,0.007934129296620381
1156,0.00784698934443971
1157,0.007613076376890486
1158,0.008045714618955752
1159,0.007766591163920252
1160,0.007867482500263735
1161,0.009911849706334961
1162,0.00915753163411489
1163,0.013188225181180095
1164,0.01301884102898797
1165,0.01289237058922803
1166,0.012908967015742824
1167,0.012570515172225946
1168,0.05900432453244999
1169,0.05782518814695416
1170,0.04910432955430868
1171,0.04389457899274953
1172,0.05848281063383588
1173,0.049714735903681286
1174,0.058527630467979014
1175,0.05586743553138963
1176,0.06057371714127236
1177,0.05112452038916093
1178,0.03151128959466264
1179,0.0540256808605574
1180,0.05155216667464449
1181,0.034077677395058285
1182,0.048115598360155165
1183,0.06052575302394211
1184,0.054168912564923746
1185,0.05288147901696904
1186,0.06766229983060804
1187,0.05581782692900458
1188,0.05273325229379587
1189,0.03895610778161702
1190,0.06244329279339039
1191,0.05168219038141021
1192,0.045103817151585165
1193,0.06058170518570954
1194,0.0629479355405123
1195,0.05011009536828823
1196,0.054103566309861253
1197,0.05692401523312419
1198,0.08845444387421954
1199,0.08273300621658929
1200,0.04682219529945209
1201,0.0881821362009081
1202,0.08497929081321429
1203,0.05938993438422789
1204,0.034200418138066534
1205,0.06197345500011302
1206,0.049539418210813764
1207,0.02841547602027089
1208,0.054225727460869275
1209,0.06450321084720957
1210,0.05776619846624161
1211,0.013019464197917129
1212,0.06434473210802327
1213,0.05800357824901264
1214,0.02866426454234871
1215,0.040074144625219056
1216,0.05213525591872857
1217,0.04878659609241338
1218,0.02453131495282894
1219,0.05784077667204954
1220,0.0578064717961816
1221,0.03202831182942398
1222,0.019596690118907318
1223,0.05474666127080408
1224,0.04545213655694855
1225,0.0249787277654669
1226,0.05248554007331462
