,Person Count for  - High_HH1,Timestamp,Person Count for  - Low_HH1,Person Count for  - Outside_HH1,Person Count for  - Unknown_HH1,Apparent_HH1,Cold Water_HH1,Electricity_HH1,Hot water_HH1,Inner Device Heat Gains_HH1,None_HH1,Reactive_HH1,Warm Water_HH1
56,1.0,2020-01-01 00:56:00,0.0,1.0,0.0,0.0017122300650340148,0.0,0.0015317391183480727,0.0,0.0015317391183480727,0.0,0.00037386514244213933,0.0
57,1.0,2020-01-01 00:57:00,0.0,1.0,0.0,0.0017139800983755756,0.0,0.0015307908229140205,0.0,0.0015307908229140205,0.0,0.0003738834125642426,0.0
58,1.0,2020-01-01 00:58:00,0.0,1.0,0.0,0.0017457908350060978,0.0,0.001565260185919006,0.0,0.001565260185919006,0.0,0.0003836365305188609,0.0
59,1.0,2020-01-01 00:59:00,0.0,1.0,0.0,0.0016713070790125323,0.0,0.0014896483766079333,0.0,0.0014896483766079333,0.0,0.0003600423180035767,0.0
60,1.0,2020-01-01 01:00:00,0.0,1.0,0.0,0.0017088192789600394,0.0,0.0015208729855573306,0.0,0.0015208729855573306,0.0,0.0003716192165479719,0.0
61,1.0,2020-01-01 01:01:00,0.0,1.0,0.0,0.0017024975918907895,0.0,0.0015182680871320396,0.0,0.0015182680871320396,0.0,0.0003696833923360949,0.0
62,1.0,2020-01-01 01:02:00,0.0,1.0,0.0,0.0017480820870644385,0.0,0.0015615369113866212,0.0,0.0015615369113866212,0.0,0.00038372113943454286,0.0
63,1.0,2020-01-01 01:03:00,0.0,1.0,0.0,0.001673637177563321,0.0,0.0014956055814981462,0.0,0.0014956055814981462,0.0,0.0003603403554693309,0.0
64,1.0,2020-01-01 01:04:00,0.0,1.0,0.0,0.0016605913927520536,0.0,0.001479986870007076,0.0,0.001479986870007076,0.0,0.00035639906251496914,0.0
65,1.0,2020-01-01 01:05:00,0.0,1.0,0.0,0.0016779556101199555,0.0,0.0014977350991767769,0.0,0.0014977350991767769,0.0,0.0003619886801002237,0.0
66,1.0,2020-01-01 01:06:00,0.0,1.0,0.0,0.004440942167032905,0.0,0.0033029606884103896,0.0,0.0033029606884103896,0.0,0.0024536728281012153,0.0
67,1.0,2020-01-01 01:07:00,0.0,1.0,0.0,0.004518763513773205,0.0,0.003172587118091897,0.0,0.003172587118091897,0.0,0.0027434856402144547,0.0
68,1.0,2020-01-01 01:08:00,0.0,1.0,0.0,0.004497098147797982,0.0,0.0031554387760984407,0.0,0.0031554387760984407,0.0,0.002735841496257007,0.0
69,1.0,2020-01-01 01:09:00,0.0,1.0,0.0,0.0045321508385487925,0.0,0.0031913127120266078,0.0,0.0031913127120266078,0.0,0.0027427653474161487,0.0
70,1.0,2020-01-01 01:10:00,0.0,1.0,0.0,0.00451787902243446,0.0,0.003189027824103123,0.0,0.003189027824103123,0.0,0.002735920157406832,0.0
71,1.0,2020-01-01 01:11:00,0.0,1.0,0.0,0.004460878443134206,0.0,0.0031224191769952643,0.0,0.0031224191769952643,0.0,0.0027183944974764683,0.0
72,1.0,2020-01-01 01:12:00,0.0,1.0,0.0,0.004542718637810059,0.0,0.003198971224520923,0.0,0.003198971224520923,0.0,0.0027432759443596316,0.0
73,1.0,2020-01-01 01:13:00,0.0,1.0,0.0,0.004449966307658636,0.0,0.003101144129521083,0.0,0.003101144129521083,0.0,0.002716385450210949,0.0
74,1.0,2020-01-01 01:14:00,0.0,1.0,0.0,0.004444507882185535,0.0,0.0031004089994349673,0.0,0.0031004089994349673,0.0,0.0027138309172031892,0.0
75,1.0,2020-01-01 01:15:00,0.0,1.0,0.0,0.004427549463524089,0.0,0.0030774591269881507,0.0,0.0030774591269881507,0.0,0.0027139271654587063,0.0
76,1.0,2020-01-01 01:16:00,0.0,1.0,0.0,0.004491175989938193,0.0,0.003134715446571838,0.0,0.003134715446571838,0.0,0.0027355424300262313,0.0
77,1.0,2020-01-01 01:17:00,0.0,1.0,0.0,0.0044837307346583455,0.0,0.003123706969239205,0.0,0.003123706969239205,0.0,0.0027326678608271928,0.0
78,1.0,2020-01-01 01:18:00,0.0,1.0,0.0,0.004467088806034559,0.0,0.0031047506207173745,0.0,0.0031047506207173745,0.0,0.002727001178363441,0.0
79,1.0,2020-01-01 01:19:00,0.0,1.0,0.0,0.003006811503832524,0.0,0.0022527132188701325,0.0,0.0022527132188701325,0.0,0.0015350701698969432,0.0
80,1.0,2020-01-01 01:20:00,0.0,1.0,0.0,0.0016497511931919515,0.0,0.0014531713012944259,0.0,0.0014531713012944259,0.0,0.00044460850366512,0.0
81,1.0,2020-01-01 01:21:00,0.0,1.0,0.0,0.0017009579594345304,0.0,0.0015056501310024342,0.0,0.0015056501310024342,0.0,0.00045976133012405726,0.0
82,1.0,2020-01-01 01:22:00,0.0,1.0,0.0,0.001740390740444956,0.0,0.0015418930505016223,0.0,0.0015418930505016223,0.0,0.0004719162102575153,0.0
83,1.0,2020-01-01 01:23:00,0.0,1.0,0.0,0.001708781254921845,0.0,0.0015127675635556953,0.0,0.0015127675635556953,0.0,0.00046161760182580804,0.0
84,1.0,2020-01-01 01:24:00,0.0,1.0,0.0,0.0016688170755328755,0.0,0.0014745774845820426,0.0,0.0014745774845820426,0.0,0.0004489236446911427,0.0
85,1.0,2020-01-01 01:25:00,0.0,1.0,0.0,0.0017708166533368036,0.0,0.001569884080682776,0.0,0.001569884080682776,0.0,0.00048064207630962565,0.0
86,1.0,2020-01-01 01:26:00,0.0,1.0,0.0,0.0016822443131213588,0.0,0.0014862753038719393,0.0,0.0014862753038719393,0.0,0.00045294634667784715,0.0
87,1.0,2020-01-01 01:27:00,0.0,1.0,0.0,0.0016853551372710345,0.0,0.001490646308577135,0.0,0.001490646308577135,0.0,0.0004537648604570785,0.0
88,1.0,2020-01-01 01:28:00,0.0,1.0,0.0,0.0017070078469769662,0.0,0.0015083586072971106,0.0,0.0015083586072971106,0.0,0.0004606604901572691,0.0
89,1.0,2020-01-01 01:29:00,0.0,1.0,0.0,0.0014766286570250988,0.0,0.0012985614143402224,0.0,0.0012985614143402224,0.0,0.0003465075205365823,0.0
90,1.0,2020-01-01 01:30:00,0.0,1.0,0.0,0.0016075441617590819,0.0,0.0014214194082977204,0.0,0.0014214194082977204,0.0,0.00037123566844242617,0.0
91,1.0,2020-01-01 01:31:00,0.0,1.0,0.0,0.001558165582252037,0.0,0.001374056615681915,0.0,0.001374056615681915,0.0,0.0003550972276325447,0.0
92,1.0,2020-01-01 01:32:00,0.0,1.0,0.0,0.0015669551989050483,0.0,0.0013826447296439086,0.0,0.0013826447296439086,0.0,0.0003587045872624525,0.0
93,1.0,2020-01-01 01:33:00,0.0,1.0,0.0,0.0015463151957623644,0.0,0.0013598676812391181,0.0,0.0013598676812391181,0.0,0.00035187820136463327,0.0
94,1.0,2020-01-01 01:34:00,0.0,1.0,0.0,0.0017058320393770322,0.0,0.0015176440097990403,0.0,0.0015176440097990403,0.0,0.00040145134075544707,0.0
95,1.0,2020-01-01 01:35:00,0.0,1.0,0.0,0.0016806883216035498,0.0,0.0014904856047657526,0.0,0.0014904856047657526,0.0,0.0003928092174127123,0.0
96,1.0,2020-01-01 01:36:00,0.0,1.0,0.0,0.0016772125522736773,0.0,0.0014873701481487008,0.0,0.0014873701481487008,0.0,0.00039260390312281763,0.0
97,1.0,2020-01-01 01:37:00,0.0,1.0,0.0,0.0016819883629532626,0.0,0.0014908530588397114,0.0,0.0014908530588397114,0.0,0.00039310392876782844,0.0
98,1.0,2020-01-01 01:38:00,0.0,1.0,0.0,0.0016847057154816972,0.0,0.0014942007422655106,0.0,0.0014942007422655106,0.0,0.00039549391502482464,0.0
99,1.0,2020-01-01 01:39:00,0.0,1.0,0.0,0.003131135644944776,0.0,0.0025951748411281593,0.0,0.0025951748411281593,0.0,0.0013070766247744276,0.0
100,1.0,2020-01-01 01:40:00,0.0,1.0,0.0,0.004604730705698186,0.0,0.0033347323546525495,0.0,0.0033347323546525495,0.0,0.0027243617310606675,0.0
101,1.0,2020-01-01 01:41:00,0.0,1.0,0.0,0.004562062055640062,0.0,0.003296023071752891,0.0,0.003296023071752891,0.0,0.0027107130896709686,0.0
102,1.0,2020-01-01 01:42:00,0.0,1.0,0.0,0.004553436331074204,0.0,0.003287718756948846,0.0,0.003287718756948846,0.0,0.0027047175235357076,0.0
103,1.0,2020-01-01 01:43:00,0.0,1.0,0.0,0.004620606980023013,0.0,0.003353393371975129,0.0,0.003353393371975129,0.0,0.0027238657750144274,0.0
104,1.0,2020-01-01 01:44:00,0.0,1.0,0.0,0.0045639190023207665,0.0,0.0032913792406799765,0.0,0.0032913792406799765,0.0,0.0027054292019575046,0.0
105,1.0,2020-01-01 01:45:00,0.0,1.0,0.0,0.004661000604659251,0.0,0.0033774610115924674,0.0,0.0033774610115924674,0.0,0.002739213408616026,0.0
106,1.0,2020-01-01 01:46:00,0.0,1.0,0.0,0.004589676134961967,0.0,0.003308711249535689,0.0,0.003308711249535689,0.0,0.002714700191307448,0.0
107,1.0,2020-01-01 01:47:00,0.0,1.0,0.0,0.004564208882238247,0.0,0.003276904838284413,0.0,0.003276904838284413,0.0,0.0027119186356390833,0.0
108,1.0,2020-01-01 01:48:00,0.0,1.0,0.0,0.004518019204130702,0.0,0.0032138476164381554,0.0,0.0032138476164381554,0.0,0.002704724626245918,0.0
109,1.0,2020-01-01 01:49:00,0.0,1.0,0.0,0.00450214720660665,0.0,0.00320153558051986,0.0,0.00320153558051986,0.0,0.0027019011283419105,0.0
110,1.0,2020-01-01 01:50:00,0.0,1.0,0.0,0.004594557434012183,0.0,0.003281278706618202,0.0,0.003281278706618202,0.0,0.0027355441717713293,0.0
111,1.0,2020-01-01 01:51:00,0.0,1.0,0.0,0.0029801102417222657,0.0,0.00227735438363205,0.0,0.00227735438363205,0.0,0.001478627302692238,0.0
112,1.0,2020-01-01 01:52:00,0.0,1.0,0.0,0.0016235350614535145,0.0,0.0014286060007100785,0.0,0.0014286060007100785,0.0,0.0004359918345207946,0.0
113,1.0,2020-01-01 01:53:00,0.0,1.0,0.0,0.0016595396086523347,0.0,0.0014634257514395173,0.0,0.0014634257514395173,0.0,0.0004463263775290697,0.0
114,1.0,2020-01-01 01:54:00,0.0,1.0,0.0,0.0016432909116089961,0.0,0.0014451756326636942,0.0,0.0014451756326636942,0.0,0.0004410718378789143,0.0
115,1.0,2020-01-01 01:55:00,0.0,1.0,0.0,0.0017119584245897542,0.0,0.0015201324641131602,0.0,0.0015201324641131602,0.0,0.00046225344659256586,0.0
116,1.0,2020-01-01 01:56:00,0.0,1.0,0.0,0.0017236453577548225,0.0,0.0015299361898385485,0.0,0.0015299361898385485,0.0,0.0004654631438104128,0.0
117,1.0,2020-01-01 01:57:00,0.0,1.0,0.0,0.0017818313197023742,0.0,0.0015847114517743722,0.0,0.0015847114517743722,0.0,0.0004745450152026353,0.0
118,1.0,2020-01-01 01:58:00,0.0,1.0,0.0,0.0017670288233413035,0.0,0.00157849580562275,0.0,0.00157849580562275,0.0,0.0004549720399243479,0.0
119,1.0,2020-01-01 01:59:00,0.0,1.0,0.0,0.0019135120226428754,0.0,0.0017199308400179828,0.0,0.0017199308400179828,0.0,0.0005008868705898578,0.0
120,1.0,2020-01-01 02:00:00,0.0,1.0,0.0,0.0016868342938238994,0.0,0.0015070463388316545,0.0,0.0015070463388316545,0.0,0.00038092471698594044,0.0
121,1.0,2020-01-01 02:01:00,0.0,1.0,0.0,0.0017459874683150164,0.0,0.0015665620306931484,0.0,0.0015665620306931484,0.0,0.00038339773143852813,0.0
122,1.0,2020-01-01 02:02:00,0.0,1.0,0.0,0.001700684268368399,0.0,0.001518202130707668,0.0,0.001518202130707668,0.0,0.00036912314836065217,0.0
123,1.0,2020-01-01 02:03:00,0.0,1.0,0.0,0.001781329181044422,0.0,0.0015938732229649338,0.0,0.0015938732229649338,0.0,0.0003942810521831009,0.0
124,1.0,2020-01-01 02:04:00,0.0,1.0,0.0,0.0016036237409949212,0.0,0.0014275268419168383,0.0,0.0014275268419168383,0.0,0.0003445167787424603,0.0
125,1.0,2020-01-01 02:05:00,0.0,1.0,0.0,0.0016683753230562382,0.0,0.0014887897658311699,0.0,0.0014887897658311699,0.0,0.00035978747568701195,0.0
126,1.0,2020-01-01 02:06:00,0.0,1.0,0.0,0.001730745869460457,0.0,0.0015502093557737263,0.0,0.0015502093557737263,0.0,0.00037930469708410985,0.0
127,1.0,2020-01-01 02:07:00,0.0,1.0,0.0,0.0017578116371862915,0.0,0.0015677581331116743,0.0,0.0015677581331116743,0.0,0.0003878535072894015,0.0
128,1.0,2020-01-01 02:08:00,0.0,1.0,0.0,0.001768925048126632,0.0,0.0015880527934224531,0.0,0.0015880527934224531,0.0,0.0003911408759485104,0.0
129,1.0,2020-01-01 02:09:00,0.0,1.0,0.0,0.0016861758543235332,0.0,0.0015089009904642088,0.0,0.0015089009904642088,0.0,0.0003653859713685243,0.0
130,1.0,2020-01-01 02:10:00,0.0,1.0,0.0,0.0016291022018068706,0.0,0.0014544534573618316,0.0,0.0014544534573618316,0.0,0.00034773720364919753,0.0
131,1.0,2020-01-01 02:11:00,0.0,1.0,0.0,0.0017132340538764143,0.0,0.0015303665410644227,0.0,0.0015303665410644227,0.0,0.0003737221782859878,0.0
132,1.0,2020-01-01 02:12:00,0.0,1.0,0.0,0.004664350130042855,0.0,0.0035348596609756505,0.0,0.0035348596609756505,0.0,0.0025144587339829896,0.0
133,1.0,2020-01-01 02:13:00,0.0,1.0,0.0,0.004592822236868055,0.0,0.0032705465466424783,0.0,0.0032705465466424783,0.0,0.002744380103819619,0.0
134,1.0,2020-01-01 02:14:00,0.0,1.0,0.0,0.0046371619003353175,0.0,0.003317520412377831,0.0,0.003317520412377831,0.0,0.00275333404115998,0.0
135,1.0,2020-01-01 02:15:00,0.0,1.0,0.0,0.004597907231675818,0.0,0.0033272746941933025,0.0,0.0033272746941933025,0.0,0.0027056730097377566,0.0
136,1.0,2020-01-01 02:16:00,0.0,1.0,0.0,0.004551203197382072,0.0,0.0032388702316089707,0.0,0.0032388702316089707,0.0,0.0027250968946581264,0.0
137,1.0,2020-01-01 02:17:00,0.0,1.0,0.0,0.004583631243219094,0.0,0.00326356424148364,0.0,0.00326356424148364,0.0,0.00273777801310895,0.0
138,1.0,2020-01-01 02:18:00,0.0,1.0,0.0,0.0045055430461956565,0.0,0.003208877566693949,0.0,0.003208877566693949,0.0,0.0026893519587088497,0.0
139,1.0,2020-01-01 02:19:00,0.0,1.0,0.0,0.004493333889502439,0.0,0.0032061513123091503,0.0,0.0032061513123091503,0.0,0.0026763700972126515,0.0
140,1.0,2020-01-01 02:20:00,0.0,1.0,0.0,0.0045204401139666735,0.0,0.0032237365811050404,0.0,0.0032237365811050404,0.0,0.0026886359903976575,0.0
141,1.0,2020-01-01 02:21:00,0.0,1.0,0.0,0.004450485683832361,0.0,0.0031406888362774388,0.0,0.0031406888362774388,0.0,0.002672275090534256,0.0
142,1.0,2020-01-01 02:22:00,0.0,1.0,0.0,0.004425366668815976,0.0,0.003108273425720779,0.0,0.003108273425720779,0.0,0.0026766999970552516,0.0
143,1.0,2020-01-01 02:23:00,0.0,1.0,0.0,0.004506704904644454,0.0,0.0032078846492876244,0.0,0.0032078846492876244,0.0,0.00269817423470123,0.0
144,1.0,2020-01-01 02:24:00,0.0,1.0,0.0,0.004606178942170374,0.0,0.0033150304708498843,0.0,0.0033150304708498843,0.0,0.002720236553856707,0.0
145,1.0,2020-01-01 02:25:00,0.0,1.0,0.0,0.0045030306827287285,0.0,0.0032272543230240864,0.0,0.0032272543230240864,0.0,0.00267935866352604,0.0
146,1.0,2020-01-01 02:26:00,0.0,1.0,0.0,0.004491427669449145,0.0,0.0032124038900358653,0.0,0.0032124038900358653,0.0,0.0026713217033945105,0.0
147,1.0,2020-01-01 02:27:00,0.0,1.0,0.0,0.0045745730171143605,0.0,0.003284543676353317,0.0,0.003284543676353317,0.0,0.002706727284709263,0.0
148,1.0,2020-01-01 02:28:00,0.0,1.0,0.0,0.004560935496270637,0.0,0.003247894923098905,0.0,0.003247894923098905,0.0,0.002719926370120935,0.0
149,1.0,2020-01-01 02:29:00,0.0,1.0,0.0,0.003697545727011779,0.0,0.0026898864097119933,0.0,0.0026898864097119933,0.0,0.0020797194871740063,0.0
150,1.0,2020-01-01 02:30:00,0.0,1.0,0.0,0.001755795513042254,0.0,0.0015541414540289017,0.0,0.0015541414540289017,0.0,0.0004768617570132298,0.0
151,1.0,2020-01-01 02:31:00,0.0,1.0,0.0,0.0017936499841421487,0.0,0.0015931212289719565,0.0,0.0015931212289719565,0.0,0.0004616283382765584,0.0
152,1.0,2020-01-01 02:32:00,0.0,1.0,0.0,0.0017057303178133068,0.0,0.0015062808056209897,0.0,0.0015062808056209897,0.0,0.0004503561410991426,0.0
153,1.0,2020-01-01 02:33:00,0.0,1.0,0.0,0.0017469163070793837,0.0,0.0015406590612342859,0.0,0.0015406590612342859,0.0,0.00047187490709366527,0.0
154,1.0,2020-01-01 02:34:00,0.0,1.0,0.0,0.0017075122409405525,0.0,0.0015090676277100248,0.0,0.0015090676277100248,0.0,0.0004619521497197942,0.0
155,1.0,2020-01-01 02:35:00,0.0,1.0,0.0,0.0016141574302477517,0.0,0.001419124338148554,0.0,0.001419124338148554,0.0,0.0004323129700585733,0.0
156,1.0,2020-01-01 02:36:00,0.0,1.0,0.0,0.0017659454055743563,0.0,0.0015679606370786513,0.0,0.0015679606370786513,0.0,0.00047934464676447356,0.0
157,1.0,2020-01-01 02:37:00,0.0,1.0,0.0,0.0016723791140972138,0.0,0.001473954648322818,0.0,0.001473954648322818,0.0,0.0004500397919729755,0.0
158,1.0,2020-01-01 02:38:00,0.0,1.0,0.0,0.0016787874922508104,0.0,0.0014828279401199586,0.0,0.0014828279401199586,0.0,0.00045172523163100674,0.0
